"","id","day","airline","destination","dest_region","dest_size","boarding_area","dept_time","wait_min","cleanliness","safety","satisfaction"
"675",688,"Thursday","AIR FRANCE/KLM","PARIS-DE GAULLE","Europe","Hub","Gates 1-12","2018-12-31",155,"Somewhat clean","Neutral","Somewhat satsified"
"676",1102,"Thursday","DELTA","MINNEAPOLIS-ST. PAUL","Midwest US","Hub","Gates 40-48","2018-12-31",150,"Somewhat clean","Somewhat safe","Somewhat satsified"
"677",2213,"Thursday","CATHAY PACIFIC","HONG KONG","Asia","Hub","Gates 1-12","2018-12-31",125,"Clean","Somewhat safe","Somewhat satsified"
"678",1551,"Thursday","DELTA","NEW YORK-JFK","East US","Hub","Gates 40-48","2018-12-31",1035,"Clean","Very safe","Very satisfied"
"679",1298,"Thursday","JETBLUE","NEW YORK-JFK","East US","Hub","Gates 1-12","2018-12-31",111,"Average","Somewhat safe","Neutral"
"680",1139,"Tuesday","SOUTHWEST","SAN DIEGO","West US","Medium","Gates 20-39","2018-12-31",120,"Average","Very safe","Somewhat satsified"
"681",2936,"Tuesday","SOUTHWEST","SAN DIEGO","West US","Medium","Gates 20-39","2018-12-31",135,"Somewhat clean","Neutral",NA
"682",275,"Thursday","UNITED","LOS ANGELES","West US","Hub","Gates 70-90","2018-12-31",82,"Average","Somewhat safe","Neutral"
"683",1134,"Tuesday","SOUTHWEST","SAN DIEGO","West US","Medium","Gates 20-39","2018-12-31",120,"Somewhat clean","Very safe","Neutral"
"684",3212,"Thursday","AMERICAN","LOS ANGELES","West US","Hub","Gates 50-59","2018-12-31",90,"Somewhat clean","Somewhat safe","Somewhat unsatisfied"
"685",1657,"Saturday","EMIRATES","DUBAI","Middle East","Hub","Gates 1-12","2018-12-31",180,"Average","Somewhat safe","Neutral"
"686",2049,"Friday","BRITISH AIRWAYS","LONDON HEATHROW","Europe","Hub","Gates 1-12","2018-12-31",195,"Average","Very safe","Somewhat unsatisfied"
"687",789,"Wednesday","AMERICAN","LOS ANGELES","West US","Hub","Gates 50-59","2018-12-31",730,"Clean","Neutral","Neutral"
"688",2804,"Tuesday","SOUTHWEST","PHOENIX","West US","Hub","Gates 20-39","2018-12-31",70.0000000000001,"Somewhat clean","Somewhat safe","Neutral"
"689",1690,"Saturday","CATHAY PACIFIC","HONG KONG","Asia","Hub","Gates 1-12","2018-12-31",695,"Clean","Very safe","Neutral"
"690",1756,"Monday","LUFTHANSA","MUNICH","Europe","Hub","Gates 91-102","2018-12-31",175,"Somewhat clean","Somewhat safe","Somewhat satsified"
"691",2133,"Wednesday","AIR CANADA","VANCOUVER","Canada/Mexico","Medium","Gates 91-102","2018-12-31",125,"Somewhat clean","Neutral","Somewhat satsified"
"692",429,"Sunday","UNITED","HONOLULU","West US","Medium","Gates 70-90","2018-12-31",160,"Average","Somewhat safe","Neutral"
"693",815,"Sunday","ALASKA","PORTLAND","West US","Medium","Gates 50-59","2018-12-31",140,"Average","Neutral","Neutral"
"694",960,"Thursday","AIR CANADA","VANCOUVER","Canada/Mexico","Medium","Gates 91-102","2018-12-31",285,NA,"Neutral",NA
"695",2797,"Sunday","WOW","REYKJAVIK","Europe","Small","Gates 1-12","2018-12-31",NA,"Average","Neutral","Somewhat satsified"
"696",3252,"Tuesday","UNITED","SAN DIEGO","West US","Medium","Gates 70-90","2018-12-31",120,"Average","Somewhat safe","Neutral"
"697",865,"Tuesday","AMERICAN","DALLAS-FT. WORTH","Midwest US","Hub","Gates 50-59","2018-12-31",130,"Average","Very safe","Neutral"
"698",362,"Friday","ALASKA","NEWARK","East US","Hub","Gates 50-59","2018-12-31",95.0000000000001,"Clean","Very safe","Very satisfied"
"699",577,"Thursday","ALASKA","SEATTLE","West US","Hub","Gates 50-59","2018-12-31",103,"Clean","Neutral","Very satisfied"
"700",2144,"Wednesday","AIR CANADA","VANCOUVER","Canada/Mexico","Medium","Gates 91-102","2018-12-31",125,"Average","Neutral","Neutral"
"701",3044,"Tuesday","UNITED","PORTLAND","West US","Medium","Gates 70-90","2018-12-31",190,"Average","Somewhat safe","Neutral"
"702",2358,"Tuesday","JETBLUE","FT. LAUDERDALE","East US","Large","Gates 1-12","2018-12-31",181,"Somewhat clean","Somewhat safe","Neutral"
"703",1617,"Thursday","VIRGIN ATLANTIC","LONDON HEATHROW","Europe","Hub","Gates 1-12","2018-12-31",290,"Average","Somewhat safe","Neutral"
"704",848,"Tuesday","AMERICAN","DALLAS-FT. WORTH","Midwest US","Hub","Gates 50-59","2018-12-31",NA,"Somewhat clean","Somewhat safe","Neutral"
"705",2605,"Tuesday","UNITED","CHICAGO-O'HARE","Midwest US","Hub","Gates 60-69","2018-12-31",130,"Average","Somewhat safe","Somewhat satsified"
"706",2012,"Friday","AIR FRANCE/KLM","PARIS-DE GAULLE","Europe","Hub","Gates 1-12","2018-12-31",200,"Average","Neutral","Neutral"
"707",2196,"Wednesday","AER LINGUS","DUBLIN","Europe","Large","Gates 91-102","2018-12-31",74.9999999999999,"Average","Somewhat safe","Neutral"
"708",2203,"Thursday","CATHAY PACIFIC","HONG KONG","Asia","Hub","Gates 1-12","2018-12-31",185,"Somewhat clean","Somewhat safe","Somewhat satsified"
"709",3120,"Sunday","COPA","PANAMA CITY","Central/South America","Medium","Gates 1-12","2018-12-31",143,"Somewhat clean","Neutral","Somewhat satsified"
"710",1941,"Saturday","AIR FRANCE/KLM","PARIS-DE GAULLE","Europe","Hub","Gates 1-12","2018-12-31",155,"Average","Somewhat safe","Neutral"
"711",3149,"Thursday","DELTA","SALT LAKE CITY","West US","Medium","Gates 40-48","2018-12-31",705,"Average","Very safe","Somewhat satsified"
"712",743,"Sunday","ALASKA","NEW YORK-JFK","East US","Hub","Gates 50-59","2018-12-31",100,"Somewhat clean","Very safe","Somewhat satsified"
"713",1646,"Saturday","VIRGIN ATLANTIC","LONDON HEATHROW","Europe","Hub","Gates 1-12","2018-12-31",350,"Somewhat clean","Very safe","Neutral"
"714",1648,"Saturday","VIRGIN ATLANTIC","LONDON HEATHROW","Europe","Hub","Gates 1-12","2018-12-31",350,"Average","Very safe","Neutral"
"715",917,"Friday","AIR CANADA","TORONTO","Canada/Mexico","Hub","Gates 91-102","2018-12-31",90,"Somewhat clean","Somewhat safe","Neutral"
"716",1495,"Wednesday","FRONTIER","DENVER","West US","Hub","Gates 20-39","2018-01-01",179,"Somewhat clean","Neutral","Neutral"
"717",1728,"Monday","AIR CANADA","TORONTO","Canada/Mexico","Hub","Gates 91-102","2018-12-31",390,"Somewhat clean","Somewhat safe","Neutral"
"718",1946,"Saturday","AIR FRANCE/KLM","PARIS-DE GAULLE","Europe","Hub","Gates 1-12","2018-12-31",305,"Clean","Very safe","Neutral"
"719",722,"Thursday","AIR FRANCE/KLM","PARIS-DE GAULLE","Europe","Hub","Gates 1-12","2018-12-31",215,"Somewhat clean","Very safe",NA
"720",1520,"Wednesday","INTERJET","GUADALAJARA","Canada/Mexico","Medium","Gates 1-12","2018-12-31",205,"Clean","Neutral","Somewhat satsified"
"721",892,"Tuesday","ALASKA","RALEIGH-DURHAM","East US","Medium","Gates 50-59","2018-12-31",205,"Somewhat clean","Very safe","Somewhat satsified"
"722",1865,"Sunday","ALASKA","KAHULUI","West US","Small","Gates 50-59","2018-12-31",505,"Clean","Somewhat safe","Somewhat satsified"
"723",2499,"Friday","UNITED","DENVER","West US","Hub","Gates 70-90","2018-12-31",41,NA,"Very safe","Somewhat satsified"
"724",3035,"Tuesday","UNITED","PORTLAND","West US","Medium","Gates 70-90","2018-12-31",216,"Somewhat clean","Somewhat safe","Somewhat satsified"
"725",1868,"Sunday","ALASKA","KAHULUI","West US","Small","Gates 50-59","2018-12-31",205,"Somewhat clean","Very safe","Somewhat satsified"
"726",2347,"Tuesday","DELTA","MINNEAPOLIS-ST. PAUL","Midwest US","Hub","Gates 40-48","2018-12-31",125,"Average","Very safe","Somewhat satsified"
"727",1497,"Wednesday","FRONTIER","DENVER","West US","Hub","Gates 20-39","2018-01-01",119,"Somewhat clean","Somewhat safe","Somewhat satsified"
"728",2776,"Sunday","WOW","REYKJAVIK","Europe","Small","Gates 1-12","2018-12-31",175,"Somewhat clean","Somewhat safe","Neutral"
"729",709,"Wednesday","CATHAY PACIFIC","HONG KONG","Asia","Hub","Gates 1-12","2018-12-31",185,"Average","Very safe","Neutral"
"730",328,"Thursday","UNITED","BURBANK","West US","Small","Gates 70-90","2018-12-31",400,"Somewhat clean","Very safe","Somewhat satsified"
"731",2819,"Thursday","DELTA","LOS ANGELES","West US","Hub","Gates 40-48","2018-12-31",160,"Somewhat clean","Somewhat safe","Somewhat satsified"
"732",557,"Thursday","EMIRATES","DUBAI","Middle East","Hub","Gates 1-12","2018-12-31",205,"Somewhat dirty","Neutral","Somewhat satsified"
"733",1021,"Friday","AIR CANADA","VANCOUVER","Canada/Mexico","Medium","Gates 91-102","2018-12-31",94.9999999999998,"Somewhat dirty","Neutral","Neutral"
"734",2085,"Friday","JETBLUE","LONG BEACH","West US","Small","Gates 1-12","2018-12-31",79,"Somewhat clean","Very safe","Somewhat satsified"
"735",1246,"Thursday","UNITED INTL","TOKYO-NARITA","Asia","Hub","Gates 91-102","2018-12-31",225,"Average","Somewhat safe","Neutral"
"736",766,"Sunday","ALASKA","NEW YORK-JFK","East US","Hub","Gates 50-59","2018-12-31",105,"Somewhat clean","Neutral","Neutral"
"737",2888,"Wednesday","UNITED","AUSTIN","Midwest US","Medium","Gates 70-90","2018-12-31",59.9999999999999,"Somewhat clean","Somewhat unsafe","Somewhat satsified"
"738",1267,"Thursday","UNITED INTL","TOKYO-NARITA","Asia","Hub","Gates 91-102","2018-12-31",30.0000000000001,"Average","Neutral","Somewhat satsified"
"739",2882,"Friday","EVA AIR","TAIPEI","Asia","Hub","Gates 91-102","2018-12-31",720,"Average","Neutral",NA
"740",1961,"Friday","CATHAY PACIFIC","HONG KONG","Asia","Hub","Gates 1-12","2018-12-31",170,"Somewhat clean","Somewhat safe","Neutral"
"741",2653,"Saturday","JETBLUE","BOSTON","East US","Large","Gates 1-12","2018-12-31",87,"Average","Neutral",NA
"742",2217,"Thursday","CATHAY PACIFIC","HONG KONG","Asia","Hub","Gates 1-12","2018-12-31",180,"Average","Neutral","Somewhat satsified"
"743",3028,"Tuesday","UNITED","PORTLAND","West US","Medium","Gates 70-90","2018-12-31",180,"Average","Very safe","Neutral"
"744",761,"Sunday","ALASKA","NEW YORK-JFK","East US","Hub","Gates 50-59","2018-12-31",75,"Average","Very safe","Neutral"
"745",338,"Friday","ALASKA","SAN DIEGO","West US","Medium","Gates 50-59","2018-12-31",126,"Somewhat clean","Somewhat unsafe","Somewhat satsified"
"746",685,"Thursday","AIR FRANCE/KLM","PARIS-DE GAULLE","Europe","Hub","Gates 1-12","2018-12-31",260,"Average","Somewhat safe",NA
"747",1909,"Tuesday","UNITED","BOSTON","East US","Large","Gates 70-90","2018-12-31",145,"Clean","Somewhat safe","Very satisfied"
"748",894,"Tuesday","ALASKA","RALEIGH-DURHAM","East US","Medium","Gates 50-59","2018-12-31",170,"Clean","Somewhat safe","Neutral"
"749",2208,"Thursday","CATHAY PACIFIC","HONG KONG","Asia","Hub","Gates 1-12","2018-12-31",725,"Somewhat clean","Somewhat safe","Neutral"
"750",1779,"Saturday","UNITED","RALEIGH-DURHAM","East US","Medium","Gates 70-90","2018-12-31",148,"Clean","Somewhat safe",NA
"751",711,"Thursday","AIR FRANCE/KLM","PARIS-DE GAULLE","Europe","Hub","Gates 1-12","2018-12-31",185,"Somewhat clean","Somewhat safe","Neutral"
"752",2483,"Friday","UNITED","DENVER","West US","Hub","Gates 70-90","2018-12-31",221,"Average","Neutral",NA
"753",1062,"Friday","AIR CANADA","CALGARY","Canada/Mexico","Medium","Gates 91-102","2018-12-31",325,"Somewhat clean","Very safe","Somewhat satsified"
"754",817,"Sunday","ALASKA","PORTLAND","West US","Medium","Gates 50-59","2018-12-31",140,"Somewhat clean","Somewhat safe","Somewhat satsified"
"755",1987,"Friday","AIR FRANCE/KLM","AMSTERDAM","Europe","Hub","Gates 1-12","2018-12-31",145,"Average","Neutral","Neutral"
"756",1672,"Saturday","EMIRATES","DUBAI","Middle East","Hub","Gates 1-12","2018-12-31",NA,NA,NA,NA
"757",3161,"Tuesday","UNITED","SAN DIEGO","West US","Medium","Gates 60-69","2018-12-31",150,"Somewhat clean",NA,NA
"758",2194,"Thursday","CATHAY PACIFIC","HONG KONG","Asia","Hub","Gates 1-12","2018-12-31",185,"Somewhat clean","Very safe","Neutral"
"759",3169,"Thursday","DELTA","LOS ANGELES","West US","Hub","Gates 40-48","2018-12-31",59.9999999999999,"Average","Very safe","Somewhat satsified"
"760",1633,"Thursday","KOREAN AIR","SEOUL","Asia","Hub","Gates 1-12","2018-12-31",165,"Clean","Very safe","Very satisfied"
"761",834,"Sunday","ALASKA","SEATTLE","West US","Hub","Gates 50-59","2018-12-31",95.0000000000001,"Clean","Very safe","Somewhat satsified"
"762",2392,"Wednesday","UNITED INTL","BEIJING","Asia","Hub","Gates 91-102","2018-12-31",105,"Somewhat clean","Very safe",NA
"763",2074,"Friday","JETBLUE","LONG BEACH","West US","Small","Gates 1-12","2018-12-31",229,"Average","Very safe","Somewhat satsified"
"764",3112,"Tuesday","UNITED","SPOKANE","West US","Small","Gates 70-90","2018-12-31",82,"Somewhat clean",NA,NA
"765",642,"Tuesday","ALASKA","WASHINGTON DC-DULLES","East US","Medium","Gates 50-59","2018-12-31",125,"Somewhat clean","Neutral","Neutral"
"766",1342,"Tuesday","UNITED INTL","KANSAI","Asia","Hub","Gates 91-102","2018-12-31",125,"Clean",NA,"Neutral"
"767",1341,"Tuesday","UNITED INTL","SHANGHAI","Asia","Hub","Gates 91-102","2018-12-31",740,"Somewhat clean","Somewhat safe",NA
"768",3092,"Sunday","COPA","PANAMA CITY","Central/South America","Medium","Gates 1-12","2018-12-31",173,"Average","Somewhat safe","Neutral"
"769",2895,"Sunday","WOW","REYKJAVIK","Europe","Small","Gates 1-12","2018-12-31",160,"Somewhat clean","Very safe","Somewhat satsified"
"770",691,"Thursday","AIR FRANCE/KLM","PARIS-DE GAULLE","Europe","Hub","Gates 1-12","2018-12-31",195,"Average","Neutral",NA
"771",525,"Thursday","ALASKA","PUERTO VALLARTA","Canada/Mexico","Small","Gates 50-59","2018-12-31",180,"Average","Somewhat safe","Somewhat satsified"
"772",724,"Wednesday","CATHAY PACIFIC","HONG KONG","Asia","Hub","Gates 1-12","2018-12-31",227,"Somewhat clean","Very safe","Somewhat satsified"
"773",381,"Friday","ALASKA","SAN JOSE DEL CABO","Canada/Mexico","Small","Gates 50-59","2018-12-31",165,"Clean","Neutral","Somewhat satsified"
"774",1760,"Monday","LUFTHANSA","MUNICH","Europe","Hub","Gates 91-102","2018-12-31",145,"Average","Somewhat safe","Somewhat satsified"
"775",1707,"Sunday","AIR FRANCE/KLM","PARIS-DE GAULLE","Europe","Hub","Gates 1-12","2018-12-31",210,"Average","Very safe","Somewhat satsified"
"776",1624,"Thursday","KOREAN AIR","SEOUL","Asia","Hub","Gates 1-12","2018-12-31",45,"Somewhat clean","Very safe","Somewhat satsified"
"777",1943,"Saturday","AIR FRANCE/KLM","PARIS-DE GAULLE","Europe","Hub","Gates 1-12","2018-12-31",185,"Somewhat clean","Very safe","Neutral"
"778",1120,"Thursday","DELTA","MINNEAPOLIS-ST. PAUL","Midwest US","Hub","Gates 40-48","2018-12-31",120,"Average","Neutral","Somewhat satsified"
"779",2202,"Wednesday","AER LINGUS","DUBLIN","Europe","Large","Gates 91-102","2018-12-31",225,"Clean","Somewhat safe","Somewhat satsified"
"780",3290,"Wednesday","SOUTHWEST","DENVER","West US","Hub","Gates 20-39","2018-12-31",125,"Average","Somewhat safe",NA
"781",927,"Friday","AIR CANADA","TORONTO","Canada/Mexico","Hub","Gates 91-102","2018-12-31",120,"Clean","Very safe","Neutral"
"782",2572,"Tuesday","JETBLUE","LONG BEACH","West US","Small","Gates 1-12","2018-12-31",105,"Somewhat clean","Somewhat safe","Neutral"
"783",308,"Thursday","UNITED","SAN DIEGO","West US","Medium","Gates 70-90","2018-12-31",80.0000000000002,"Clean","Very safe","Somewhat satsified"
"784",1068,"Friday","AIR CANADA","CALGARY","Canada/Mexico","Medium","Gates 91-102","2018-12-31",265,"Clean","Neutral","Somewhat satsified"
"785",344,"Friday","LUFTHANSA","FRANKFURT","Europe","Hub","Gates 91-102","2018-12-31",240,"Somewhat clean","Somewhat safe","Neutral"
"786",1729,"Monday","AIR CANADA","TORONTO","Canada/Mexico","Hub","Gates 91-102","2018-12-31",150,"Average","Somewhat safe","Neutral"
"787",2702,"Friday","UNITED","ORLANDO","East US","Hub","Gates 70-90","2018-12-31",302,"Average","Neutral","Somewhat satsified"
"788",3057,"Sunday","PHILIPPINE AIRLINES","MANILA","Asia","Medium","Gates 1-12","2018-01-01",335,"Somewhat clean","Somewhat safe","Somewhat satsified"
"789",599,"Thursday","JETBLUE","BOSTON","East US","Large","Gates 1-12","2018-12-31",162,"Average","Very safe","Neutral"
"790",2352,"Tuesday","DELTA","MINNEAPOLIS-ST. PAUL","Midwest US","Hub","Gates 40-48","2018-12-31",155,"Clean","Very safe","Somewhat satsified"
"791",1570,"Wednesday","UNITED INTL","HONG KONG","Asia","Hub","Gates 91-102","2018-12-31",150,"Clean","Somewhat safe","Somewhat satsified"
"792",3118,"Sunday","ALASKA","NEWARK","East US","Hub","Gates 50-59","2018-12-31",94.9999999999998,"Average","Neutral","Somewhat unsatisfied"
"793",2766,"Thursday","DELTA","ATLANTA","East US","Hub","Gates 40-48","2018-12-31",90,"Average","Very safe","Neutral"
"794",706,"Wednesday","CATHAY PACIFIC","HONG KONG","Asia","Hub","Gates 1-12","2018-12-31",245,"Somewhat clean","Very safe","Very satisfied"
"795",1911,"Saturday","AIR FRANCE/KLM","PARIS-DE GAULLE","Europe","Hub","Gates 1-12","2018-12-31",125,"Average","Neutral","Neutral"
"796",704,"Thursday","AIR FRANCE/KLM","PARIS-DE GAULLE","Europe","Hub","Gates 1-12","2018-12-31",185,"Average","Somewhat safe","Neutral"
"797",2567,"Tuesday","JETBLUE","LONG BEACH","West US","Small","Gates 1-12","2018-12-31",120,"Clean","Very safe","Somewhat satsified"
"798",3127,"Thursday","DELTA","SALT LAKE CITY","West US","Medium","Gates 40-48","2018-12-31",105,NA,"Somewhat safe","Very satisfied"
"799",1250,"Thursday","CHINA EASTERN","SHANGHAI","Asia","Hub","Gates 1-12","2018-12-31",300,"Clean","Very safe","Somewhat satsified"
"800",2663,"Saturday","JETBLUE","BOSTON","East US","Large","Gates 1-12","2018-12-31",152,"Clean","Somewhat safe","Somewhat satsified"
"801",2080,"Thursday","AMERICAN","PHILADELPHIA","East US","Large","Gates 50-59","2018-12-31",122,"Somewhat clean","Somewhat safe","Somewhat satsified"
"802",229,"Wednesday","AMERICAN","LOS ANGELES","West US","Hub","Gates 50-59","2018-12-31",70.0000000000001,"Clean","Very safe","Neutral"
"803",1787,"Saturday","UNITED","RALEIGH-DURHAM","East US","Medium","Gates 70-90","2018-12-31",130,"Somewhat clean","Somewhat safe",NA
"804",2942,"Tuesday","SOUTHWEST","SAN DIEGO","West US","Medium","Gates 20-39","2018-12-31",90,"Somewhat dirty","Very safe","Somewhat satsified"
"805",2749,"Wednesday","AIR FRANCE/KLM","PARIS-DE GAULLE","Europe","Hub","Gates 1-12","2018-12-31",180,"Somewhat clean","Very safe","Neutral"
"806",2691,"Friday","UNITED","ORLANDO","East US","Hub","Gates 70-90","2018-12-31",367,"Average","Neutral","Neutral"
"807",287,"Thursday","UNITED","BALTIMORE","East US","Medium","Gates 70-90","2018-12-31",584,"Somewhat clean","Somewhat safe","Somewhat satsified"
"808",909,"Friday","AIR CANADA","TORONTO","Canada/Mexico","Hub","Gates 91-102","2018-12-31",150,"Somewhat clean","Somewhat safe","Neutral"
"809",1225,"Tuesday","SOUTHWEST","LAS VEGAS","West US","Hub","Gates 20-39","2018-12-31",95,"Somewhat clean","Somewhat safe","Somewhat satsified"
"810",1077,"Friday","AIR CANADA","CALGARY","Canada/Mexico","Medium","Gates 91-102","2018-12-31",385,"Somewhat clean","Somewhat safe","Neutral"
"811",427,"Sunday","UNITED","HONOLULU","West US","Medium","Gates 70-90","2018-12-31",485,"Somewhat clean","Very safe","Somewhat satsified"
"812",832,"Sunday","ALASKA","SEATTLE","West US","Hub","Gates 50-59","2018-12-31",185,"Somewhat clean","Somewhat safe","Somewhat satsified"
"813",707,"Thursday","AIR FRANCE/KLM","PARIS-DE GAULLE","Europe","Hub","Gates 1-12","2018-12-31",215,"Somewhat clean","Very safe",NA
"814",2849,"Tuesday","UNITED","SEATTLE","West US","Hub","Gates 70-90","2018-12-31",157,"Somewhat clean","Somewhat safe","Somewhat satsified"
"815",2422,"Wednesday","AIR NEW ZEALAND","AUCKLAND","Australia/New Zealand","Medium","Gates 91-102","2018-12-31",160,"Somewhat clean","Neutral","Neutral"
"816",1639,"Saturday","VIRGIN ATLANTIC","LONDON HEATHROW","Europe","Hub","Gates 1-12","2018-12-31",170,"Clean","Very safe","Somewhat satsified"
"817",1557,"Thursday","DELTA","NEW YORK-JFK","East US","Hub","Gates 40-48","2018-12-31",105,"Somewhat clean","Very safe","Somewhat satsified"
"818",1998,"Tuesday","UNITED","BALTIMORE","East US","Medium","Gates 60-69","2018-12-31",NA,NA,"Somewhat safe","Neutral"
"819",2329,"Thursday","AMERICAN","CHICAGO-O'HARE","Midwest US","Hub","Gates 50-59","2018-12-31",120,"Somewhat clean","Somewhat safe","Neutral"
